prefecture,type,year,land_price,ping_unit_price,change
岩手県,基準地価平均,1996年［平成8年］,5万4975円/m2,18万1736円/坪,-1.31％
岩手県,基準地価平均,1997年［平成9年］,5万4685円/m2,18万0778円/坪,-0.53％
岩手県,基準地価平均,1998年［平成10年］,5万3691円/m2,17万7493円/坪,-1.82％
岩手県,基準地価平均,1999年［平成11年］,5万2533円/m2,17万3665円/坪,-2.16％
岩手県,基準地価平均,2000年［平成12年］,5万1719円/m2,17万0972円/坪,-1.55％
岩手県,基準地価平均,2001年［平成13年］,5万0917円/m2,16万8323円/坪,-1.55％
岩手県,基準地価平均,2002年［平成14年］,5万0061円/m2,16万5492円/坪,-1.68％
岩手県,基準地価平均,2003年［平成15年］,4万7646円/m2,15万7509円/坪,-4.82％
岩手県,基準地価平均,2004年［平成16年］,4万6001円/m2,15万2072円/坪,-3.45％
岩手県,基準地価平均,2005年［平成17年］,4万3313円/m2,14万3184円/坪,-5.84％
岩手県,基準地価平均,2006年［平成18年］,4万1178円/m2,13万6128円/坪,-4.93％
岩手県,基準地価平均,2007年［平成19年］,3万9157円/m2,12万9446円/坪,-4.91％
岩手県,基準地価平均,2008年［平成20年］,3万7413円/m2,12万3680円/坪,-4.45％
岩手県,基準地価平均,2009年［平成21年］,3万5105円/m2,11万6051円/坪,-6.17％
岩手県,基準地価平均,2010年［平成22年］,3万2863円/m2,10万8639円/坪,-6.39％
岩手県,基準地価平均,2011年［平成23年］,3万1088円/m2,10万2771円/坪,-5.40％
岩手県,基準地価平均,2012年［平成24年］,2万9291円/m2,9万6832円/坪,-5.78％
岩手県,基準地価平均,2013年［平成25年］,2万8500円/m2,9万4215円/坪,-2.70％
岩手県,基準地価平均,2014年［平成26年］,2万8465円/m2,9万4100円/坪,-0.12％
岩手県,基準地価平均,2015年［平成27年］,2万8418円/m2,9万3944円/坪,-0.17％
岩手県,基準地価平均,2016年［平成28年］,2万8598円/m2,9万4540円/坪,+0.64％
山口県,総平均,1983年［昭和58年］,5万1948円/m2,17万1731円/坪,
山口県,総平均,1984年［昭和59年］,5万2392円/m2,17万3199円/坪,+0.85％
山口県,総平均,1985年［昭和60年］,5万3940円/m2,17万8317円/坪,+2.95％
山口県,総平均,1986年［昭和61年］,5万3502円/m2,17万6866円/坪,-0.81％
山口県,総平均,1987年［昭和62年］,5万3441円/m2,17万6665円/坪,-0.11％
山口県,総平均,1988年［昭和63年］,5万3201円/m2,17万5872円/坪,-0.45％
山口県,総平均,1989年［平成元年］,6万1562円/m2,20万3513円/坪,+15.72％
山口県,総平均,1990年［平成2年］,6万4633円/m2,21万3664円/坪,+4.99％
山梨県,総平均,1983年［昭和58年］,9万9047円/m2,32万7431円/坪,
山口県,総平均,1991年［平成3年］,7万0966円/m2,23万4599円/坪,+9.80％
山口県,総平均,1992年［平成4年］,7万5620円/m2,24万9985円/坪,+6.56％
山口県,総平均,1993年［平成5年］,7万5706円/m2,25万0268円/坪,+0.11％
山口県,総平均,1994年［平成6年］,7万4356円/m2,24万5805円/坪,-1.78％
山口県,総平均,1995年［平成7年］,7万3363円/m2,24万2524円/坪,-1.33％
山口県,総平均,1996年［平成8年］,7万2799円/m2,24万0660円/坪,-0.77％
山口県,総平均,1997年［平成9年］,7万2658円/m2,24万0192円/坪,-0.19％
山口県,総平均,1998年［平成10年］,7万1924円/m2,23万7766円/坪,-1.01％
山口県,総平均,1999年［平成11年］,7万0974円/m2,23万4627円/坪,-1.32％
山梨県,総平均,1984年［昭和59年］,10万0653円/m2,33万2737円/坪,+1.62％
山梨県,総平均,1985年［昭和60年］,10万2546円/m2,33万8995円/坪,+1.88％
山梨県,総平均,1986年［昭和61年］,9万9972円/m2,33万0487円/坪,-2.51％
山梨県,総平均,1987年［昭和62年］,9万8012円/m2,32万4008円/坪,-1.96％
山梨県,総平均,1988年［昭和63年］,10万1065円/m2,33万4100円/坪,+3.11％
山梨県,総平均,1989年［平成元年］,14万4816円/m2,47万8731円/坪,+43.29％
山梨県,総平均,1990年［平成2年］,18万6456円/m2,61万6386円/坪,+28.75％
山梨県,総平均,1991年［平成3年］,18万8911円/m2,62万4500円/坪,+1.32％
山口県,総平均,2000年［平成12年］,6万9582円/m2,23万0025円/坪,-1.96％
山口県,総平均,2001年［平成13年］,6万8393円/m2,22万6093円/坪,-1.71％
山口県,総平均,2002年［平成14年］,6万4470円/m2,21万3125円/坪,-5.74％
山口県,総平均,2003年［平成15年］,5万9587円/m2,19万6983円/坪,-7.57％
山口県,総平均,2004年［平成16年］,5万6092円/m2,18万5428円/坪,-5.87％
山口県,総平均,2005年［平成17年］,5万2143円/m2,17万2375円/坪,-7.04％
山口県,総平均,2006年［平成18年］,4万9598円/m2,16万3962円/坪,-4.88％
山口県,総平均,2007年［平成19年］,4万7728円/m2,15万7779円/坪,-3.77％
山梨県,総平均,1992年［平成4年］,17万6817円/m2,58万4519円/坪,-6.40％
山梨県,総平均,1993年［平成5年］,15万0560円/m2,49万7721円/坪,-14.85％
山梨県,総平均,1994年［平成6年］,13万6993円/m2,45万2872円/坪,-9.01％
山梨県,総平均,1995年［平成7年］,12万6463円/m2,41万8059円/坪,-7.69％
山梨県,総平均,1996年［平成8年］,10万9906円/m2,36万3328円/坪,-13.09％
山梨県,総平均,1997年［平成9年］,10万0174円/m2,33万1154円/坪,-8.86％
山梨県,総平均,1998年［平成10年］,9万0647円/m2,29万9661円/坪,-9.51％
山梨県,総平均,1999年［平成11年］,8万2982円/m2,27万4322円/坪,-8.46％
山口県,総平均,2008年［平成20年］,4万6010円/m2,15万2102円/坪,-3.60％
山口県,総平均,2009年［平成21年］,4万4327円/m2,14万6536円/坪,-3.66％
山口県,総平均,2010年［平成22年］,4万2092円/m2,13万9147円/坪,-5.04％
山口県,総平均,2011年［平成23年］,3万9731円/m2,13万1342円/坪,-5.61％
山口県,総平均,2012年［平成24年］,3万7945円/m2,12万5439円/坪,-4.49％
山口県,総平均,2013年［平成25年］,3万6726円/m2,12万1411円/坪,-3.21％
山口県,総平均,2014年［平成26年］,3万5460円/m2,11万7223円/坪,-3.45％
山梨県,総平均,2000年［平成12年］,7万5795円/m2,25万0563円/坪,-8.66％
山梨県,総平均,2001年［平成13年］,6万9064円/m2,22万8310円/坪,-8.88％
山梨県,総平均,2002年［平成14年］,6万2215円/m2,20万5672円/坪,-9.92％
山梨県,総平均,2003年［平成15年］,5万5263円/m2,18万2690円/坪,-11.17％
山梨県,総平均,2004年［平成16年］,4万9605円/m2,16万3984円/坪,-10.24％
山梨県,総平均,2005年［平成17年］,4万6664円/m2,15万4262円/坪,-5.93％
山梨県,総平均,2006年［平成18年］,4万4096円/m2,14万5772円/坪,-5.50％
茨城県,総平均,1983年［昭和58年］,6万0773円/m2,20万0904円/坪,
山口県,総平均,2015年［平成27年］,3万4776円/m2,11万4962円/坪,-1.93％
山口県,総平均,2016年［平成28年］,3万4484円/m2,11万3997円/坪,-0.84％
山口県,公示地価平均,1983年［昭和58年］,7万3787円/m2,24万3924円/坪,
山口県,公示地価平均,1984年［昭和59年］,7万4022円/m2,24万4703円/坪,+0.32％
山口県,公示地価平均,1985年［昭和60年］,7万7800円/m2,25万7190円/坪,+5.10％
山口県,公示地価平均,1986年［昭和61年］,7万9641円/m2,26万3276円/坪,+2.37％
山口県,公示地価平均,1987年［昭和62年］,8万1165円/m2,26万8314円/坪,+1.91％
山口県,公示地価平均,1988年［昭和63年］,8万2646円/m2,27万3210円/坪,+1.82％
山梨県,総平均,2007年［平成19年］,4万3246円/m2,14万2964円/坪,-1.93％
山梨県,総平均,2008年［平成20年］,4万1780円/m2,13万8116円/坪,-3.39％
山梨県,総平均,2009年［平成21年］,4万0895円/m2,13万5191円/坪,-2.12％
山梨県,総平均,2010年［平成22年］,4万0049円/m2,13万2394円/坪,-2.07％
山梨県,総平均,2011年［平成23年］,3万8954円/m2,12万8773円/坪,-2.73％
山梨県,総平均,2012年［平成24年］,3万7672円/m2,12万4537円/坪,-3.29％
山梨県,総平均,2013年［平成25年］,3万6538円/m2,12万0787円/坪,-3.01％
山梨県,総平均,2014年［平成26年］,3万5488円/m2,11万7316円/坪,-2.87％
茨城県,総平均,1984年［昭和59年］,6万1994円/m2,20万4940円/坪,+2.01％
茨城県,総平均,1985年［昭和60年］,6万4415円/m2,21万2944円/坪,+3.91％
茨城県,総平均,1986年［昭和61年］,6万4222円/m2,21万2304円/坪,-0.30％
茨城県,総平均,1987年［昭和62年］,6万8447円/m2,22万6273円/坪,+6.58％
茨城県,総平均,1988年［昭和63年］,7万9321円/m2,26万2220円/坪,+15.89％
茨城県,総平均,1989年［平成元年］,9万9557円/m2,32万9114円/坪,+25.51％
茨城県,総平均,1990年［平成2年］,11万4769円/m2,37万9402円/坪,+15.28％
茨城県,総平均,1991年［平成3年］,12万8654円/m2,42万5305円/坪,+12.10％
山口県,公示地価平均,1989年［平成元年］,8万4980円/m2,28万0925円/坪,+2.82％
山口県,公示地価平均,1990年［平成2年］,8万9158円/m2,29万4739円/坪,+4.92％
山口県,公示地価平均,1991年［平成3年］,9万9771円/m2,32万9824円/坪,+11.90％
山口県,公示地価平均,1992年［平成4年］,11万0008円/m2,36万3666円/坪,+10.26％
山口県,公示地価平均,1993年［平成5年］,10万8096円/m2,35万7342円/坪,-1.74％
山口県,公示地価平均,1994年［平成6年］,9万5889円/m2,31万6990円/坪,-11.29％
山口県,公示地価平均,1995年［平成7年］,9万1119円/m2,30万1222円/坪,-4.97％
山口県,公示地価平均,1996年［平成8年］,8万9488円/m2,29万5829円/坪,-1.79％
愛知県,総平均,1983年［昭和58年］,10万4910円/m2,34万6811円/坪,
山梨県,総平均,2015年［平成27年］,3万4539円/m2,11万4178円/坪,-2.67％
山梨県,総平均,2016年［平成28年］,3万4135円/m2,11万2845円/坪,-1.17％
山梨県,公示地価平均,1983年［昭和58年］,15万1066円/m2,49万9393円/坪,
山梨県,公示地価平均,1984年［昭和59年］,15万6111円/m2,51万6069円/坪,+3.34％
山梨県,公示地価平均,1985年［昭和60年］,16万0577円/m2,53万0835円/坪,+2.86％
山梨県,公示地価平均,1986年［昭和61年］,16万4694円/m2,54万4444円/坪,+2.56％
山梨県,公示地価平均,1987年［昭和62年］,16万3721円/m2,54万1226円/坪,-0.59％
山梨県,公示地価平均,1988年［昭和63年］,16万7104円/m2,55万2412円/坪,+2.07％
長野県,総平均,1983年［昭和58年］,5万3085円/m2,17万5489円/坪,
茨城県,総平均,1992年［平成4年］,12万3874円/m2,40万9503円/坪,-3.72％
茨城県,総平均,1993年［平成5年］,11万0266円/m2,36万4516円/坪,-10.99％
茨城県,総平均,1994年［平成6年］,10万4892円/m2,34万6750円/坪,-4.87％
茨城県,総平均,1995年［平成7年］,10万6571円/m2,35万2300円/坪,+1.60％
茨城県,総平均,1996年［平成8年］,9万9008円/m2,32万7300円/坪,-7.10％
茨城県,総平均,1997年［平成9年］,9万2342円/m2,30万5263円/坪,-6.73％
茨城県,総平均,1998年［平成10年］,8万6707円/m2,28万6634円/坪,-6.10％
茨城県,総平均,1999年［平成11年］,8万1235円/m2,26万8546円/坪,-6.31％
茨城県,総平均,2000年［平成12年］,7万5181円/m2,24万8534円/坪,-7.45％
山口県,公示地価平均,1997年［平成9年］,8万9601円/m2,29万6201円/坪,+0.13％
山口県,公示地価平均,1998年［平成10年］,8万7812円/m2,29万0288円/坪,-2.00％
山口県,公示地価平均,1999年［平成11年］,8万6467円/m2,28万5842円/坪,-1.53％
山口県,公示地価平均,2000年［平成12年］,8万5540円/m2,28万2777円/坪,-1.07％
山口県,公示地価平均,2001年［平成13年］,8万4548円/m2,27万9498円/坪,-1.16％
山口県,公示地価平均,2002年［平成14年］,7万9835円/m2,26万3918円/坪,-5.57％
愛知県,総平均,1984年［昭和59年］,11万3459円/m2,37万5073円/坪,+8.15％
愛知県,総平均,1985年［昭和60年］,11万6118円/m2,38万3862円/坪,+2.34％
愛知県,総平均,1986年［昭和61年］,15万5603円/m2,51万4391円/坪,+34.00％
愛知県,総平均,1987年［昭和62年］,17万7548円/m2,58万6937円/坪,+14.10％
愛知県,総平均,1988年［昭和63年］,29万0617円/m2,96万0718円/坪,+63.68％
愛知県,総平均,1989年［平成元年］,39万7757円/m2,131万4900円/坪,+36.87％
愛知県,総平均,1990年［平成2年］,52万5797円/m2,173万8172円/坪,+32.19％
愛知県,総平均,1991年［平成3年］,57万2414円/m2,189万2278円/坪,+8.87％
山梨県,公示地価平均,1989年［平成元年］,18万7509円/m2,61万9864円/坪,+12.21％
山梨県,公示地価平均,1990年［平成2年］,24万7952円/m2,81万9676円/坪,+32.23％
山梨県,公示地価平均,1991年［平成3年］,30万8675円/m2,102万0413円/坪,+24.49％
山梨県,公示地価平均,1992年［平成4年］,31万7041円/m2,104万8071円/坪,+2.71％
山梨県,公示地価平均,1993年［平成5年］,29万0033円/m2,95万8787円/坪,-8.52％
山梨県,公示地価平均,1994年［平成6年］,19万3327円/m2,63万9100円/坪,-33.34％
山梨県,公示地価平均,1995年［平成7年］,17万0706円/m2,56万4320円/坪,-11.70％
山梨県,公示地価平均,1996年［平成8年］,15万2887円/m2,50万5413円/坪,-10.44％
宮崎県,総平均,1983年［昭和58年］,4万4408円/m2,14万6803円/坪,
長野県,総平均,1984年［昭和59年］,5万4087円/m2,17万8802円/坪,+1.89％
長野県,総平均,1985年［昭和60年］,5万3995円/m2,17万8498円/坪,-0.17％
長野県,総平均,1986年［昭和61年］,5万6148円/m2,18万5616円/坪,+3.99％
長野県,総平均,1987年［昭和62年］,5万9106円/m2,19万5392円/坪,+5.27％
長野県,総平均,1988年［昭和63年］,6万1471円/m2,20万3210円/坪,+4.00％
長野県,総平均,1989年［平成元年］,9万5507円/m2,31万5728円/坪,+55.37％
長野県,総平均,1990年［平成2年］,11万9172円/m2,39万3959円/坪,+24.78％
長野県,総平均,1991年［平成3年］,12万8370円/m2,42万4364円/坪,+7.72％
茨城県,総平均,2001年［平成13年］,6万9861円/m2,23万0945円/坪,-7.08％
茨城県,総平均,2002年［平成14年］,6万4421円/m2,21万2964円/坪,-7.79％
茨城県,総平均,2003年［平成15年］,5万9147円/m2,19万5529円/坪,-8.19％
茨城県,総平均,2004年［平成16年］,5万4438円/m2,17万9960円/坪,-7.96％
茨城県,総平均,2005年［平成17年］,5万0373円/m2,16万6523円/坪,-7.47％
茨城県,総平均,2006年［平成18年］,4万7845円/m2,15万8165円/坪,-5.02％
茨城県,総平均,2007年［平成19年］,4万6611円/m2,15万4087円/坪,-2.58％
山口県,公示地価平均,2003年［平成15年］,7万3523円/m2,24万3054円/坪,-7.91％
山口県,公示地価平均,2004年［平成16年］,6万8038円/m2,22万4919円/坪,-7.46％
山口県,公示地価平均,2005年［平成17年］,6万2745円/m2,20万7422円/坪,-7.78％
山口県,公示地価平均,2006年［平成18年］,5万9170円/m2,19万5604円/坪,-5.70％
山口県,公示地価平均,2007年［平成19年］,5万6950円/m2,18万8266円/坪,-3.75％
山口県,公示地価平均,2008年［平成20年］,5万4973円/m2,18万1731円/坪,-3.47％
愛知県,総平均,1992年［平成4年］,49万8687円/m2,164万8554円/坪,-12.88％
愛知県,総平均,1993年［平成5年］,37万7327円/m2,124万7365円/坪,-24.34％
愛知県,総平均,1994年［平成6年］,31万0510円/m2,102万6480円/坪,-17.71％
愛知県,総平均,1995年［平成7年］,25万3232円/m2,83万7132円/坪,-18.45％
